,Unnamed: 0,OperatorName,City,Plz,Coord,Lat,Lon
0,0,EWD Elektrizitätswerk Davos AG,Davos,7260,46.81352 9.84591,46.81352,9.84591
1,1,EWD Elektrizitätswerk Davos AG,Davos,7260,46.8135 9.84586,46.8135,9.84586
2,2,EWD Elektrizitätswerk Davos AG,Davos,7270,46.80008 9.83121,46.80008,9.83121
3,3,EWD Elektrizitätswerk Davos AG,Davos,7270,46.800129999999996 9.83124,46.80013,9.83124
4,4,EWD Elektrizitätswerk Davos AG,Davos,7270,46.79978 9.83104,46.79978,9.83104
5,5,EWD Elektrizitätswerk Davos AG,Davos,7270,46.79975 9.83108,46.79975,9.83108
6,6,EWD Elektrizitätswerk Davos AG,Davos,7270,46.79336 9.82095,46.79336,9.82095
7,7,EWD Elektrizitätswerk Davos AG,Davos,7270,46.79327 9.82131,46.79327,9.82131
8,8,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
9,9,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
10,10,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
11,11,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
12,12,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
13,13,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
14,14,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
15,15,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
16,16,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
17,17,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
18,18,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
19,19,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
20,20,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
21,21,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
22,22,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
23,23,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
24,24,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
25,25,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
26,26,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
27,27,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
28,28,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
29,29,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
30,30,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
31,31,Tesla,Dietikon,8953,47.418125 8.396816,47.418125,8.396816
32,32,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
33,33,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
34,34,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
35,35,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
36,36,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
37,37,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
38,38,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
39,39,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
40,40,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
41,41,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
42,42,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
43,43,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
44,44,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
45,45,Tesla,Bussigny,1030,46.556698 6.561557,46.556698,6.561557
46,46,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
47,47,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
48,48,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
49,49,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
50,50,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
51,51,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
52,52,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
53,53,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
54,54,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
55,55,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
56,56,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
57,57,Tesla,Kriegstetten,4566,47.175529 7.598728,47.175529,7.598728
58,58,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
59,59,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
60,60,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
61,61,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
62,62,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
63,63,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
64,64,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
65,65,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
66,66,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
67,67,Tesla,Quinto,6776,46.515263 8.67061,46.515263,8.67061
68,68,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
69,69,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
70,70,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
71,71,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
72,72,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
73,73,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
74,74,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
75,75,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
76,76,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
77,77,Tesla,Melide,6815,45.954138 8.950789,45.954138,8.950789
78,78,Tesla,Flüelen,6454,46.912724 8.622726,46.912724,8.622726
79,79,Tesla,Flüelen,6454,46.912724 8.622726,46.912724,8.622726
80,80,Tesla,Flüelen,6454,46.912724 8.622726,46.912724,8.622726
81,81,Tesla,Flüelen,6454,46.912724 8.622726,46.912724,8.622726
82,82,Tesla,Flüelen,6454,46.912724 8.622726,46.912724,8.622726
83,83,Tesla,Flüelen,6454,46.912724 8.622726,46.912724,8.622726
84,84,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
85,85,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
86,86,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
87,87,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
88,88,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
89,89,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
90,90,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
91,91,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
92,92,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
93,93,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
94,94,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
95,95,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
96,96,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
97,97,Tesla,Oftringen,4665,47.310734 7.934924,47.310734,7.934924
98,98,Tesla,Schaffhausen,8207,47.720985 8.646664,47.720985,8.646664
99,99,Tesla,Schaffhausen,8207,47.720985 8.646664,47.720985,8.646664
100,100,Tesla,Schaffhausen,8207,47.720985 8.646664,47.720985,8.646664
101,101,Tesla,Schaffhausen,8207,47.720985 8.646664,47.720985,8.646664
102,102,Tesla,Schaffhausen,8207,47.720985 8.646664,47.720985,8.646664
103,103,Tesla,Schaffhausen,8207,47.720985 8.646664,47.720985,8.646664
104,104,Tesla,Schaffhausen,8207,47.720985 8.646664,47.720985,8.646664
105,105,Tesla,Schaffhausen,8207,47.720985 8.646664,47.720985,8.646664
106,106,Tesla,Steg-Hohtenn,3940,46.310323 7.74971,46.310323,7.74971
107,107,Tesla,Steg-Hohtenn,3940,46.310323 7.74971,46.310323,7.74971
108,108,Tesla,Steg-Hohtenn,3940,46.310323 7.74971,46.310323,7.74971
109,109,Tesla,Steg-Hohtenn,3940,46.310323 7.74971,46.310323,7.74971
110,110,Tesla,Steg-Hohtenn,3940,46.310323 7.74971,46.310323,7.74971
111,111,Tesla,Steg-Hohtenn,3940,46.310323 7.74971,46.310323,7.74971
112,112,Tesla,Steg-Hohtenn,3940,46.310323 7.74971,46.310323,7.74971
113,113,Tesla,Steg-Hohtenn,3940,46.310323 7.74971,46.310323,7.74971
114,114,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
115,115,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
116,116,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
117,117,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
118,118,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
119,119,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
120,120,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
121,121,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
122,122,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
123,123,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
124,124,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
125,125,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
126,126,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
127,127,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
128,128,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
129,129,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
130,130,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
131,131,Tesla,Pratteln,4133,47.524877 7.680341,47.524877,7.680341
132,132,Tesla,Dietlikon,8305,47.413133 8.616919,47.413133,8.616919
133,133,Tesla,Dietlikon,8305,47.413133 8.616919,47.413133,8.616919
134,134,Tesla,Dietlikon,8305,47.413133 8.616919,47.413133,8.616919
135,135,Tesla,Dietlikon,8305,47.413133 8.616919,47.413133,8.616919
136,136,Tesla,Dietlikon,8305,47.413133 8.616919,47.413133,8.616919
137,137,Tesla,Dietlikon,8305,47.413133 8.616919,47.413133,8.616919
138,138,Tesla,Dietlikon,8305,47.413133 8.616919,47.413133,8.616919
139,139,Tesla,Dietlikon,8305,47.413133 8.616919,47.413133,8.616919
140,140,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
141,141,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
142,142,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
143,143,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
144,144,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
145,145,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
146,146,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
147,147,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
148,148,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
149,149,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
150,150,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
151,151,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
152,152,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
153,153,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
154,154,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
155,155,Tesla,Rubigen,3113,46.891749 7.542704,46.891749,7.542704
156,156,Tesla,Beckenried,6375,46.971073 8.459073,46.971073,8.459073
157,157,Tesla,Beckenried,6375,46.971073 8.459073,46.971073,8.459073
158,158,Tesla,Beckenried,6375,46.971073 8.459073,46.971073,8.459073
159,159,Tesla,Beckenried,6375,46.971073 8.459073,46.971073,8.459073
160,160,Tesla,Beckenried,6375,46.971073 8.459073,46.971073,8.459073
161,161,Tesla,Beckenried,6375,46.971073 8.459073,46.971073,8.459073
162,162,Tesla,St. Moritz,7500,46.496797 9.84272,46.496797,9.84272
163,163,Tesla,St. Moritz,7500,46.496797 9.84272,46.496797,9.84272
164,164,Tesla,St. Moritz,7500,46.496797 9.84272,46.496797,9.84272
165,165,Tesla,St. Moritz,7500,46.496797 9.84272,46.496797,9.84272
166,166,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
167,167,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
168,168,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
169,169,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
170,170,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
171,171,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
172,172,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
173,173,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
174,174,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
175,175,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
176,176,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
177,177,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
178,178,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
179,179,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
180,180,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
181,181,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
182,182,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
183,183,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
184,184,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
185,185,Tesla,Martigny,1920,46.126595 7.060944,46.126595,7.060944
186,186,Tesla,Rivera,6802,46.13916 8.907291,46.13916,8.907291
187,187,Tesla,Rivera,6802,46.13916 8.907291,46.13916,8.907291
188,188,Tesla,Rivera,6802,46.13916 8.907291,46.13916,8.907291
189,189,Tesla,Rivera,6802,46.13916 8.907291,46.13916,8.907291
190,190,Tesla,Rivera,6802,46.13916 8.907291,46.13916,8.907291
191,191,Tesla,Rivera,6802,46.13916 8.907291,46.13916,8.907291
192,192,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
193,193,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
194,194,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
195,195,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
196,196,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
197,197,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
198,198,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
199,199,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
200,200,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
201,201,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
202,202,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
203,203,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
204,204,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
205,205,Tesla,Maienfeld,7304,47.003965 9.525809,47.003965,9.525809
206,206,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
207,207,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
208,208,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
209,209,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
210,210,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
211,211,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
212,212,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
213,213,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
214,214,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
215,215,Tesla,Egerkingen,4622,47.326987 7.805338,47.326987,7.805338
216,216,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
217,217,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
218,218,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
219,219,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
220,220,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
221,221,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
222,222,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
223,223,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
224,224,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
225,225,Tesla,Lully,1470,46.832233 6.859269,46.832233,6.859269
226,226,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
227,227,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
228,228,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
229,229,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
230,230,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
231,231,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
232,232,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
233,233,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
234,234,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
235,235,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
236,236,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
237,237,Tesla,Affoltern am Albis,8910,47.2712 8.439433,47.2712,8.439433
238,238,Tesla,Bulle,1630,46.625 7.037428,46.625,7.037428
239,239,Tesla,Bulle,1630,46.625 7.037428,46.625,7.037428
240,240,Tesla,Bulle,1630,46.625 7.037428,46.625,7.037428
241,241,Tesla,Bulle,1630,46.625 7.037428,46.625,7.037428
242,242,Tesla,Bulle,1630,46.625 7.037428,46.625,7.037428
243,243,Tesla,Bulle,1630,46.625 7.037428,46.625,7.037428
244,244,Tesla,Bulle,1630,46.625 7.037428,46.625,7.037428
245,245,Tesla,Bulle,1630,46.625 7.037428,46.625,7.037428
246,246,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
247,247,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
248,248,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
249,249,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
250,250,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
251,251,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
252,252,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
253,253,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
254,254,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
255,255,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
256,256,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
257,257,Tesla,Obfelden,8912,47.272 8.437791,47.272,8.437791
258,258,Chocolat Frey AG,Buchs,5033,47.38635 8.08908,47.38635,8.08908
259,259,Chocolat Frey AG,Buchs,5033,47.38635 8.08908,47.38635,8.08908
260,260,Chocolat Frey AG,Buchs,5033,47.38635 8.08908,47.38635,8.08908
261,261,Chocolat Frey AG,Buchs,5033,47.38635 8.08908,47.38635,8.08908
262,262,PLUG’N ROLL,Wolfenschiessen,6386,46.907742 8.394953,46.907742,8.394953
263,263,PLUG’N ROLL,Wolfenschiessen,6386,46.907742 8.394953,46.907742,8.394953
264,264,PLUG’N ROLL,Dallenwil,6383,46.933018 8.391936,46.933018,8.391936
265,265,PLUG’N ROLL,Dallenwil,6383,46.933018 8.391936,46.933018,8.391936
266,266,PLUG’N ROLL,Stans,6371,46.960663 8.389553,46.960663,8.389553
267,267,PLUG’N ROLL,Stans,6371,46.960663 8.389553,46.960663,8.389553
268,268,PLUG’N ROLL,Stans,6370,46.958668 8.366261,46.958668,8.366261
269,269,PLUG’N ROLL,Stans,6370,46.958668 8.366261,46.958668,8.366261
270,270,PLUG’N ROLL,Stansstad,6362,46.976307 8.336982,46.976307,8.336982
271,271,PLUG’N ROLL,Stansstad,6362,46.976307 8.336982,46.976307,8.336982
272,272,PLUG’N ROLL,Hergiswil,6052,46.981892 8.309956,46.981892,8.309956
273,273,PLUG’N ROLL,Hergiswil,6052,46.981892 8.309956,46.981892,8.309956
274,274,Elektrizitätswerk Herrliberg,Herrliberg,8704,47.284845 8.611227,47.284845,8.611227
275,275,Backpackers Villa Sonnenhof,Interlaken,3800,46.68459 7.86187,46.68459,7.86187
276,276,Backpackers Villa Sonnenhof,Interlaken,3800,46.68459 7.86187,46.68459,7.86187
277,277,Backpackers Villa Sonnenhof,Interlaken,3800,46.68459 7.86187,46.68459,7.86187
278,278,ebs Energie AG,Schwyz,6430,47.02106 8.65217,47.02106,8.65217
279,279,ebs Energie AG,Schwyz,6430,47.02026 8.65541,47.02026,8.65541
280,280,ebs Energie AG,Illgau,6434,46.98739 8.72244,46.98739,8.72244
281,281,ebs Energie AG,Unteriberg,8842,47.05811 8.79975,47.05811,8.79975
282,282,ebs Energie AG,Muotathal,6436,46.9747 8.75783,46.9747,8.75783
283,283,ebs Energie AG,Bisisthal,6436,46.91384 8.84645,46.91384,8.84645
284,284,Stadt Dietikon,Dietikon,8953,47.40293 8.40211,47.40293,8.40211
285,285,Lidl Schweiz,Altendorf,8852,47.19381 8.81854,47.19381,8.81854
286,286,Lidl Schweiz,Amriswil,8580,47.54679 9.27426,47.54679,9.27426
287,287,Lidl Schweiz,Böckten,4461,47.46274 7.83903,47.46274,7.83903
288,288,Lidl Schweiz,Dübendorf,8600,47.39553 8.63853,47.39553,8.63853
289,289,Lidl Schweiz,Frauenfeld,8500,47.56601 8.90792,47.56601,8.90792
290,290,Lidl Schweiz,Jona,8645,47.22942 8.84679,47.22942,8.84679
291,291,Lidl Schweiz,Kloten,8302,47.45501 8.57956,47.45501,8.57956
292,292,Lidl Schweiz,Muri,5630,47.27968 8.33616,47.27968,8.33616
293,293,Lidl Schweiz,Oberglatt,8154,47.47563 8.50681,47.47563,8.50681
294,294,Lidl Schweiz,Pfäffikon,8330,47.36639 8.77067,47.36639,8.77067
295,295,Lidl Schweiz,Schlieren,8952,47.39945 8.43218,47.39945,8.43218
296,296,Lidl Schweiz,St. Gallen,9014,47.41348 9.33982,47.41348,9.33982
297,297,Lidl Schweiz,Volketswil,8604,47.37933 8.67753,47.37933,8.67753
298,298,Lidl Schweiz,Wädenswil,8820,47.23686 8.63594,47.23686,8.63594
299,299,Lidl Schweiz,Weinfelden,8570,47.56521 9.09654,47.56521,9.09654
300,300,Lidl Schweiz,Winterthur,8409,47.49917 8.76403,47.49917,8.76403
301,301,Lidl Schweiz,Winterthur,8406,47.48648 8.70398,47.48648,8.70398
302,302,Lidl Schweiz,Sant Antonino,6592,46.1541 8.9653,46.1541,8.9653
303,303,Lidl Schweiz,Grenchen,2540,47.19344 7.39934,47.19344,7.39934
304,304,Lidl Schweiz,Giubiasco,6929,46.18191 9.01818,46.18191,9.01818
305,305,Lidl Schweiz,Reconvillier,2732,47.23488 7.22894,47.23488,7.22894
306,306,Lidl Schweiz,Etoy,1163,46.47457 6.41396,46.47457,6.41396
307,307,Lidl Schweiz,Schaffhausen,8207,47.71744 8.66159,47.71744,8.66159
308,308,Lidl Schweiz,Kehrsatz,3122,46.91671 7.46624,46.91671,7.46624
309,309,Lidl Schweiz,Einsiedeln,8840,47.13868 8.7452,47.13868,8.7452
310,310,Lidl Schweiz,Wohlen,5610,47.34845 8.26147,47.34845,8.26147
311,311,Lidl Schweiz,Oeschgen,5072,47.51643 8.01341,47.51643,8.01341
312,312,Lidl Schweiz,Aarberg,3270,47.05266 7.28595,47.05266,7.28595
313,313,Lidl Schweiz,Thusis,7430,46.71023 9.43581,46.71023,9.43581
314,314,Lidl Schweiz,Bevaix,2022,46.9212165391567 6.80690708264448,46.9212165391567,6.80690708264448
315,315,Lidl Schweiz,Courgevaux,1796,46.91735 7.10719,46.91735,7.10719
316,316,Lidl Schweiz,Flüelen,6454,46.895046 8.623613,46.895046,8.623613
317,317,Lidl Schweiz,Gwatt,3645,46.72592 7.61711,46.72592,7.61711
318,318,Lidl Schweiz,Lausen,4415,47.470631 7.765015,47.470631,7.765015
319,319,Lidl Schweiz,Moudon,1510,46.661067 6.795602,46.661067,6.795602
320,320,Lidl Schweiz,Payerne,1530,46.8280698972248 6.92847974497763,46.8280698972248,6.92847974497763
321,321,Lidl Schweiz,Reinach,5734,47.26342 8.17627,47.26342,8.17627
322,322,Lidl Schweiz,Sursee,6210,47.17452 8.09857,47.17452,8.09857
323,323,Lidl Schweiz,Willisau,6130,47.130575 8.000707,47.130575,8.000707
324,324,Elektrizitätswerk Obwalden,Sarnen,6060,46.895379999999996 8.2476,46.89538,8.2476
325,325,Elektrizitätswerk Obwalden,Sachseln,6072,46.87077 8.23782,46.87077,8.23782
326,326,Elektrizitätswerk Obwalden,Giswil,6074,46.83674 8.18736,46.83674,8.18736
327,327,Elektrizitätswerk Obwalden,Lungern,6078,46.78573 8.16329,46.78573,8.16329
328,328,Elektrizitätswerk Obwalden,Alpnach,6055,46.94119 8.275739999999999,46.94119,8.275739999999999
329,329,Elektrizitätswerk Obwalden,Engelberg,6390,46.81965 8.40193,46.81965,8.40193
330,330,Elektrizitätswerk Obwalden,Kerns,6064,46.901109999999996 8.27367,46.90111,8.27367
331,331,AVIA,Niederbüren,9246,47.46529 9.20073,47.46529,9.20073
332,332,en mobilecharge ,Susten,,46.311543535670964 7.645716976126873,46.31154353567096,7.645716976126873
333,333,en mobilecharge ,Susten,,46.311543535670964 7.645716976126873,46.31154353567096,7.645716976126873
334,334,en mobilecharge ,Leuk-Stadt,,46.31620088012445 7.635797433169955,46.31620088012445,7.635797433169955
335,335,en mobilecharge ,Leuk-Stadt,,46.31620088012445 7.635797433169955,46.31620088012445,7.635797433169955
336,336,en mobilecharge ,Varen,,46.31793377403229 7.6051638380676145,46.31793377403229,7.6051638380676145
337,337,en mobilecharge ,Varen,,46.31793377403229 7.6051638380676145,46.31793377403229,7.6051638380676145
338,338,en mobilecharge ,Inden,,46.34340783195731 7.617146249737541,46.34340783195731,7.617146249737541
339,339,en mobilecharge ,Inden,,46.34340783195731 7.617146249737541,46.34340783195731,7.617146249737541
340,340,en mobilecharge ,Leukerbad,,46.37821693544519 7.624891081614682,46.37821693544519,7.624891081614682
341,341,en mobilecharge ,Leukerbad,,46.37821693544519 7.624891081614682,46.37821693544519,7.624891081614682
342,342,en mobilecharge ,Leukerbad,,46.38052518260672 7.627826049668114,46.38052518260672,7.627826049668114
343,343,en mobilecharge ,Leukerbad,,46.38052518260672 7.627826049668114,46.38052518260672,7.627826049668114
344,344,en mobilecharge ,Visp,,46.2798772 7.883197899999999,46.2798772,7.883197899999999
345,345,en mobilecharge ,Visp,,46.2798772 7.883197899999999,46.2798772,7.883197899999999
